,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
22619,train_22619,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18255,train_18255,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33256,train_33256,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25531,train_25531,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26910,train_26910,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
725,train_725,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
30518,train_30518,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
27951,train_27951,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10199,train_10199,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
35838,train_35838,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
31226,train_31226,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5033,train_5033,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
38366,train_38366,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18583,train_18583,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23199,train_23199,agriculture habitation partly_cloudy primary,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
20880,train_20880,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7316,train_7316,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
16505,train_16505,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5471,train_5471,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3685,train_3685,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20093,train_20093,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14514,train_14514,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
32569,train_32569,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3803,train_3803,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12968,train_12968,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9634,train_9634,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15324,train_15324,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
38901,train_38901,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30202,train_30202,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
24446,train_24446,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
27027,train_27027,agriculture bare_ground clear primary,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19385,train_19385,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2044,train_2044,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15596,train_15596,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27387,train_27387,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
27072,train_27072,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
37573,train_37573,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
17403,train_17403,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
35141,train_35141,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
13229,train_13229,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
28763,train_28763,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
19928,train_19928,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
19343,train_19343,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
40445,train_40445,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
39715,train_39715,agriculture cultivation habitation partly_cloudy primary,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
15470,train_15470,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
14484,train_14484,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
7779,train_7779,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
16962,train_16962,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
19100,train_19100,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
13851,train_13851,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
16932,train_16932,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
14772,train_14772,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
24766,train_24766,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
5976,train_5976,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
36070,train_36070,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
22552,train_22552,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
10842,train_10842,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
6349,train_6349,agriculture cultivation partly_cloudy primary road water,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0
11077,train_11077,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32150,train_32150,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14807,train_14807,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12363,train_12363,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10780,train_10780,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17190,train_17190,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31571,train_31571,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34665,train_34665,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37829,train_37829,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12391,train_12391,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32387,train_32387,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34575,train_34575,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25136,train_25136,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39411,train_39411,partly_cloudy water,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13738,train_13738,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22848,train_22848,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3013,train_3013,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
13123,train_13123,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
38605,train_38605,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33870,train_33870,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15461,train_15461,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18312,train_18312,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6917,train_6917,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
37798,train_37798,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25632,train_25632,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
32181,train_32181,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8065,train_8065,bare_ground partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18043,train_18043,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
37817,train_37817,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1278,train_1278,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
27160,train_27160,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13096,train_13096,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
35825,train_35825,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13269,train_13269,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3385,train_3385,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4815,train_4815,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
22861,train_22861,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20874,train_20874,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
30517,train_30517,agriculture clear primary slash_burn,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11772,train_11772,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
32053,train_32053,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
36560,train_36560,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
27793,train_27793,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
31477,train_31477,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
1912,train_1912,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
25742,train_25742,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
22340,train_22340,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
6213,train_6213,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
23383,train_23383,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
8712,train_8712,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
27304,train_27304,bare_ground clear habitation primary road,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
17499,train_17499,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3715,train_3715,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
34953,train_34953,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
9490,train_9490,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13641,train_13641,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
30575,train_30575,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2254,train_2254,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20863,train_20863,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
32469,train_32469,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
21612,train_21612,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
29835,train_29835,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
30499,train_30499,agriculture cultivation haze primary road,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
14449,train_14449,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9827,train_9827,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
14347,train_14347,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
794,train_794,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
9245,train_9245,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
8613,train_8613,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
24281,train_24281,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
36863,train_36863,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
17854,train_17854,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
14285,train_14285,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
30501,train_30501,habitation partly_cloudy primary road,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
31824,train_31824,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
29725,train_29725,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10973,train_10973,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4571,train_4571,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8683,train_8683,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
9077,train_9077,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2252,train_2252,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
14423,train_14423,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
36202,train_36202,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
21400,train_21400,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
38378,train_38378,agriculture clear cultivation primary selective_logging,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
39388,train_39388,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14594,train_14594,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3969,train_3969,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
12451,train_12451,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
25581,train_25581,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
39188,train_39188,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5432,train_5432,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20299,train_20299,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
38019,train_38019,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36633,train_36633,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2970,train_2970,agriculture cultivation haze primary water,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3084,train_3084,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
27658,train_27658,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
38533,train_38533,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14318,train_14318,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15952,train_15952,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13937,train_13937,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18636,train_18636,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
37331,train_37331,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30481,train_30481,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
26091,train_26091,agriculture clear cultivation cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33053,train_33053,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31185,train_31185,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12065,train_12065,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22637,train_22637,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36902,train_36902,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21981,train_21981,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39128,train_39128,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35554,train_35554,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
36462,train_36462,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
22052,train_22052,agriculture partly_cloudy water,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
12036,train_12036,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34350,train_34350,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4036,train_4036,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
29365,train_29365,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34005,train_34005,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
6329,train_6329,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
27941,train_27941,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
29072,train_29072,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
39885,train_39885,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
10592,train_10592,agriculture habitation partly_cloudy primary water,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4522,train_4522,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
30581,train_30581,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
4672,train_4672,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
24221,train_24221,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
19314,train_19314,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
30875,train_30875,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
19225,train_19225,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3185,train_3185,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
23776,train_23776,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
27612,train_27612,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
11646,train_11646,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
38695,train_38695,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25763,train_25763,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
24651,train_24651,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
19992,train_19992,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
35976,train_35976,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
16760,train_16760,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
21493,train_21493,agriculture bare_ground clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10296,train_10296,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
17992,train_17992,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
38906,train_38906,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
20330,train_20330,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34657,train_34657,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
25526,train_25526,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2995,train_2995,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
22595,train_22595,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
34064,train_34064,habitation partly_cloudy primary water,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
4061,train_4061,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
23402,train_23402,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
39618,train_39618,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
31275,train_31275,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
30196,train_30196,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
6685,train_6685,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
24259,train_24259,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
24317,train_24317,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4314,train_4314,clear primary selective_logging water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
17799,train_17799,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
10590,train_10590,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
20706,train_20706,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
8784,train_8784,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
34265,train_34265,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
849,train_849,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
9670,train_9670,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22256,train_22256,habitation haze primary road,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22518,train_22518,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40239,train_40239,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2440,train_2440,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25447,train_25447,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18057,train_18057,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23721,train_23721,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21548,train_21548,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34351,train_34351,agriculture habitation haze primary,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29778,train_29778,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6174,train_6174,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2767,train_2767,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
34943,train_34943,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
29099,train_29099,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1115,train_1115,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
19886,train_19886,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
39157,train_39157,artisinal_mine clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
